"Participant","Condition","Condition_name","SOA","Repetitions","Count","Relative"
29,0,"probe 0 deg orientation contrast (neutral)",100,15,0,0
29,1,"probe 30 deg orientation contrast",-100,30,27,0.9
29,1,"probe 30 deg orientation contrast",-50,30,22,0.733333333333333
29,1,"probe 30 deg orientation contrast",0,60,32,0.533333333333333
29,1,"probe 30 deg orientation contrast",50,30,8,0.266666666666667
29,1,"probe 30 deg orientation contrast",100,30,4,0.133333333333333
29,2,"probe 60 deg orientation contrast",-100,30,27,0.9
29,2,"probe 60 deg orientation contrast",-50,30,26,0.866666666666667
29,2,"probe 60 deg orientation contrast",0,60,32,0.533333333333333
29,2,"probe 60 deg orientation contrast",50,30,9,0.3
29,2,"probe 60 deg orientation contrast",100,30,3,0.1
29,3,"probe 90 deg orientation contrast",-100,30,29,0.966666666666667
29,3,"probe 90 deg orientation contrast",-50,30,24,0.8
29,3,"probe 90 deg orientation contrast",0,60,30,0.5
29,3,"probe 90 deg orientation contrast",50,30,7,0.233333333333333
29,3,"probe 90 deg orientation contrast",100,30,3,0.1
