Participant,Condition,Condition_name,SOA,Repetitions,Count,Relative
23,0,experimental (probe salient),60,32,1,0.03125
23,0,experimental (probe salient),40,32,3,0.09375
23,0,experimental (probe salient),20,48,19,0.39583333333333337
23,0,experimental (probe salient),0,48,27,0.5625
23,0,experimental (probe salient),-20,48,32,0.6666666666666667
23,0,experimental (probe salient),-40,32,24,0.75
23,0,experimental (probe salient),-60,32,31,0.96875
23,0,experimental (probe salient),-80,24,24,1.0
23,0,experimental (probe salient),-100,24,24,1.0
23,1,neutral (probe nonsalient),100,24,0,0.0
23,1,neutral (probe nonsalient),80,24,0,0.0
23,1,neutral (probe nonsalient),60,32,1,0.03125
23,1,neutral (probe nonsalient),40,32,4,0.125
23,1,neutral (probe nonsalient),20,48,18,0.375
23,1,neutral (probe nonsalient),0,48,22,0.45833333333333337
23,1,neutral (probe nonsalient),-20,48,36,0.75
23,1,neutral (probe nonsalient),-40,32,26,0.8125
23,1,neutral (probe nonsalient),-60,32,28,0.875
23,1,neutral (probe nonsalient),-80,24,24,1.0
23,1,neutral (probe nonsalient),-100,24,24,1.0
